id,puzzle,solution,time_sec,difficulty
1965332,..31.9..2...7..49.........3.6.8.....5.....9.......5.81.2..4.5....5...3.97.8.2....,843169752251738496679452813167894235582316947934275681326941578415687329798523164,37.324,1.1
1150232,2...4............9...67.853...3.7.....4.6.....23.....86.293....1.......7......4.6,238549761567813249491672853816327594954168372723495618672934185145286937389751426,20.009,2.1
274969,..4..3.973....2....7....2.....7698..73.8..5..1...4........1...5.6....7.....9...1.,214583697395672148678194253452769831739821564186345972947216385561438729823957416,25.499,1.3
907289,..4...6...6.54.78...8.......82.7...96..3....1...9...........1.4.2.6...5..5...1..8,274813695163549782598267413382176549649352871715984236836795124421638957957421368,27.932,2.5
1166702,698.....2.3......1..5....8...21...78.6........57.38.2..2..5...7.....1.5..16..38..,698514732234987561175326489342165978861792345957438126423859617789641253516273894,15.864,1.1
1075371,.....3..13....568.5.9.2...34.......76.2.8..........5......5.172.9..48......1.....,768493251324715689519826743435962817672581934981374526843659172197248365256137498,0.309,1.7
1965919,4.......2.3...5..82..13......9.1..2...28.....64.7...3..6.......8...4...5....9..14,451987362937265148286134759579413826312856497648729531164572983893641275725398614,1.406,2.7
1647180,....2.6...568..71.8.1..6...42.......1......6....9.2....6...4..7....8.....43.7.9.2,374125698256893714891746523429568371185437269637912845968254137712389456543671982,6.262,2.0
950113,2...7.16..71....2.......3.....2....5.6..1.8...4....2.65.4.........9.1..4.2..8....,259374168371658429486192357893246715762519843145837296514763982638921574927485631,14.751,2.9
2158928,..5.97...7..1.......4....2.5.9...1...6...1...3..862...8...3.67....4..89.........2,285397461796124358134586729529743186468951237317862945851239674672415893943678512,53.195,2.7
1900230,......3.6...7...2..9..3.4..........4.7.6.9.1...52.89...3.512...45.3.......2...1..,784921356513764829296835471629153784378649512145278963937512648451386297862497135,11.256,2.4
2348576,...3..8.2..91..4..7..8...9.2.7...94.6............4852..9..2.7.5.....1....5.......,564397812839162457721854693287635941645219378913748526198423765476581239352976184,5.486,1.6
1964796,...3..5.83...64..9..2.8.....64......1..7...9...51.96.......5...6.......48.7....53,496327518381564279572981346964258731128736495735149682213495867659873124847612953,14.975,1.8
2471410,65..7....3..9........4...1.......8..2.8.....1..3.52....29...36.....1...94..6.8...,652371984341986275897425613574169832268734591913852746129547368786213459435698127,5.300,1.2
895181,4.....3..........9.1.6.7.5.......9....2..3.7.7.8..1.....9.....7.6.2.5..1.8..3.4..,475912386826354719913687254134876925652493178798521643249168537367245891581739462,4.252,2.1
2888333,.436.....6......3.....97.8...9.7....516.....97...3........1.........8.24.817..6..,943682517678451932152397486839176245516824379724935861465213798397568124281749653,11.974,1.5
334796,41..9.2.....4.5...9..7..8.5152.8..............891...6.7....3..9.3...........1.5..,415398276278465913963721845152687394647932158389154762721543689536879421894216537,9.493,1.7
1360522,.....27....5....6..94.5..2....2.7...9..68...76.3......3..7.14.....3..2......4.35.,861932745235478169794156823518297634942683517673514982356721498489365271127849356,5.616,1.7
2233931,...9.2.......6..257.9......3.....5.449..8.........9.1...3..8..1.75........1..5.68,536912487184763925729854136318627594492581673657349812263498751875136249941275368,23.252,2.6
750526,7..95......1..79.....6..35....7.....9.738.54.1..49......2............6.853....42.,763954182851237964294618357345762891927381546186495273612849735479523618538176429,13.067,2.5
1112803,..9...6......9..4736....1...2...8..5..765..9..1.3..........2.8.....1.5....64.....,479135628581296347362847159623978415847651293915324876734562981298713564156489732,25.175,2.3
931111,....7..9...39.....1...5.6.8..52.69...1......6..2.9..8.3.6.27...2..3..4........1..,524678391863912745197453628785246913419835276632791584346127859251389467978564132,30.742,2.9
521123,9.6....2.....8..6.1.4..5..7.....623....5...8..5.4.3..129.3...5...3..7...4........,976134528325789164184625397749816235631572489852493671298341756513967842467258913,15.201,1.8
1720912,2.......6.83..41...1..9.......4...7..618.2....9....8.23..6...2........3.9...5...4,259781346783264159614395287832419675561872493497536812375648921146927538928153764,2.684,2.0
2351660,........662..8..53..9.....1..5.147..41..9.5...9.8.......215....3..7...9....4...8.,138542976627981453549376821285614739413297568796835214862159347354768192971423685,9.376,1.2
1600054,6.......8.378......2....7.49....3.....34..8.2.....5......5..9...41.69....6..1.5..,695174328437852691128936754984623175753491862216785439372548916541369287869217543,13.215,2.0
114303,..1.....34..7.69......9..27...62.3.87.5..8.......15......8..29..86.........3.....,971284563432756981658193427194627358725438619863915742347861295286579134519342876,6.035,1.9
314607,1..74.2..3.7.......8.1...9........3...8..16...5.3..9.............28.7..45..92.3..,196748253347259816285163497729684135438591672651372948863415729912837564574926381,3.557,2.2
1673444,...9....7..8.....6..23469....4.7.....3.5..7.1.......6..1.....4.8.....2.3...26....,645982137398157426172346958584671392936524781721839564213798645869415273457263819,23.911,1.8
1938471,.73...5......8.....5.3...87...7.1.36....34....1.....2.1...4.2.35.2..9.4...4....1.,873416592291587364456392187945721836628934751317658429169845273532179648784263915,4.989,2.2
1092919,6.9.......73....5..8......78....1..4.3..62......7.5...1...38..946....3.....6..81.,619257483273846951584913267856391724731462598942785136127538649468129375395674812,12.066,2.5
1066462,....2..1..6741..8....8......4...6..9.1..8.3.6..5.9....97......25.....17...4..2...,853629417267413985491857263342176859719285346685394721978541632526938174134762598,9.797,2.0
18685,....1..86.9...4.5..2..69..........7..4.7....3..74..81.4.......936..5......1.....7,754213986196874352823569741918635274542781693637492815475328169369157428281946537,21.036,2.8
302128,.8.12.7..5.2..7.46.6......2.98.4.............35......1.1.49.8.....5.....6........,984126735532987146761354982198245673427631598356879421215493867879562314643718259,71.334,1.6
1634109,...54.3..8....1.4..6.....9.1.....9.....7...8....49...53.92.4....4...6..1.2..7....,271549368893621547465387192137865924954712683682493715319254876748936251526178439,3.451,1.3
1292133,........5.861...79451....3......1......86.......4.26.3.4.....8.198...4.273.......,279386145386154279451927836564731928923865714817492653645219387198573462732648591,14.910,2.4
2503620,934....7........8.82....1.4....2..6...6..983..47..8..24.........8.14.....6.78....,934851276671294583825673194198327465256419837347568912412936758783145629569782341,4.026,2.5
1616794,35..2.....1....8.7........4.416.....6...72.9..2...4..5........2..3...1..7...1.65.,354728916216945837879361524541693278638572491927184365195836742463257189782419653,4.842,1.5
478352,1.9...8....6....1...7.69...67...4........8.625...7..4......3...8.2..7......9...54,139745826456832917287169435671294583394518762528376149915423678842657391763981254,1.250,1.3
1837470,.......6......37.45...42.83.7.5..4...2...95..3..8.......7..862....9...7...1.6....,734185962812693754596742183179526438628439517345871296457318629263954871981267345,7.534,2.0
288038,23.18...94.....8..98.7..2.......2.86...59...1.......3......4.6..15..3...6..9..3..,237185649456329817981746253179432586364598721528617934893274165715863492642951378,0.166,2.2
200222,.5.8.2.....1..58.2.7.......9.....5.85...2413..13...9......83..7......6.9....4..85,459812763631475892872396451964731528587924136213568974195683247348257619726149385,4.004,1.3
1594480,..379..1.7..1.....29..8.........69...8.....2.....24..61.....45...2.....7.5.....83,863795214745162839291483765527316948486957321319824576178639452632548197954271683,49.160,2.9
267516,...247..83......1.....1...2.28..5.......2..5....3.14.6.1.53....7.....6..9.6......,195247368362859714847613592428965173631724859579381426214536987783192645956478231,3.684,1.9
2031263,.4...2.......7........4.23.5.....8..83....7....691........5...839.....6..8.7..1.4,143592687652873941978641235514367829839425716726918453461259378397184562285736194,30.596,1.3
603668,.....42.6.....6....8.....3.5..4...2.......174.9..3....9..1.7...2..5.84.7.5.....6.,315874296729316548684925731576481923832659174491732685948167352263598417157243869,13.375,2.0
1488903,...3..9...1395..6..5..2....74...1.....1......5.......8..7..4.3.....69.....91...2.,674318952213957864958426173742831596381695247596742318127584639435269781869173425,24.252,1.4
1630219,....9..8..583....96.....35..1.......7.....13..4....9.....1.9....32..8.......6..42,371295486458376219629481357915634728786952134243817965864129573532748691197563842,33.426,2.6
2919361,42.3....7..9.....4..829.5...6...7....53..2.......6..23.........8...493.6...1..85.,421358697539671284678294531264837915953412768187965423395786142812549376746123859,2.596,2.5
1940350,..876....5......71...8..2.5.43..9.........1.4...6...8.6..5....8.1....7......4..5.,128765493536492871479813265843179526967258134251634987694527318315986742782341659,32.624,1.2
562137,..........34.6.8..76.4.1....1..897........15.2.3.....8.....5..9.7..96...9.12..3..,129873546534962871768451932615389724897624153243517698486735219372196485951248367,8.775,3.0
1588599,.649..2......2...1..9.3.........3....2......635.7..1....2.7.......5.891....1..5..,164957283735824691289631745647213859921485376358796124512379468473568912896142537,21.690,2.9
1601283,2.......1...2..83...9..5...57..34...4..7..9...1.....5..3..6........4876...7......,264873591751296834389415672578934126426751983913682457835167249192348765647529318,3.055,1.1
1249797,........75...96..8.18..34..8......7..3..1.2....24.....9...6.1........72......8..5,293184567547296318618753492854632971739815246162479853925367184386541729471928635,1.358,2.0
2166097,6.......2...8.........4..5.3.2..6....5..93.........71...5...1...8...2.674..95....,647315982521869374893247651312786495754193826968524713235678149189432567476951238,13.700,2.6
2425402,.....5..6.9..465.1...8....4.....4.....45..7...13.9....78.3...9......9....4...1.6.,427915836398246571156873924879124653264538719513697248781362495632459187945781362,19.263,1.6
2379718,6..8..3.15...6...........7.2.9.83......1.2.53.......4....2....78.26....41..9.8...,674825391513769428928314675259483716746192853381576249465231987892657134137948562,13.523,1.8
2170241,........87....6...8...23...4.17...5.63.9.......8....9.9..1.7.45....5.2.....6....1,264579138753816924819423576491738652632945817578261493926187345187354269345692781,27.296,1.6
556466,......49.365.......7...5...29.....1...6..2.....7.....6...7..8.9.....153....32.1..,821637495365498271974215683293586714416972358587143926132754869749861532658329147,30.085,1.8
1785393,6...2.8.71.37..........35.....3..92.8...5...149.......5....8..6...4......1......8,654921837183745269927863514761384925832659741495172683549218376378496152216537498,63.144,1.5
2633664,.25....7.3.9......6..5....1....2...8....4..5.43..9...7.9..37.2...........76.59...,825913476319674582647582931951726348762348159438195267194837625583261794276459813,27.991,2.6
1144450,9.27.5.....782.....1........2.9....85.....94..4.2..........45.6..3....7.7..5...83,982765134437821695615493827321946758576138942849257361298374516153682479764519283,2.429,1.3
1639916,4.2.3.....9.....6.....7...9...8....556.....8.3.459.2.7...........8.5...4...1..32.,472639851193485762856271439729813645561724983384596217217348596638952174945167328,50.098,1.7
2263859,....4..685....1....37..851....82...5284..............9..9.....6..2.1.7.......5.4.,921547368548631927637298514196823475284759631375164289419372856852416793763985142,2.835,2.2
2447637,.......13.12...5.7.4.......9...1......8....9.4...3.7.279.42.......1.6.....57..43.,579284613812369547643571928957812364238647195461935782796423851384156279125798436,8.376,2.0
624417,2.7.5....4.......3.1.3..7....1.6........93..8..3..79.6.8.5..31.....7......5..4..9,237659841456718293918342765891265437672493158543187926789526314364971582125834679,2.102,2.5
2186897,.6..5...4.4.3..8....8.1.5...3....7.2..653....1......5.....7.1..3...46...9.4..3...,263758914541369827798412536435891762826537491179624358682975143357146289914283675,0.587,1.7
1168260,1...8.....8.2.19.....4..5...6...5..3.2...........46.9.8......7....1.96....4......,149583726785261934236497581467925813923718465518346297891654372352179648674832159,61.866,2.5
2821869,..2.8...7.1..5..9..7.4..8.62.......58.9......1...39..2...34.........6....4.8..37.,492681537618753294375492816237168945859274163164539782581347629723916458946825371,0.522,2.0
1801059,.....17...35.769..41.3.5.......6..8..2....1....9....56.........6...3..9..5.8...2.,962481735835276941417395862174563289526948173389127456298654317641732598753819624,20.215,1.9
594353,.....85.1..9..27......1.4962..8.....43.......91.....84.......756....1..9.4.2.....,374968521169452738582713496256834917438197652917625384891346275623571849745289163,4.980,1.2
1239807,68..19.....9....8.2..6.........8..134.8..1.6......6..4..1.3.2.9....5...8.....4.7.,683519427149723586275648391926485713458371962317296854561837249794152638832964175,37.620,1.5
754092,.1..43.7...3..6....8.5....9....7...6..9.2..4..4...972...1...3...75.....4.....58..,516943278923786415487512639152374986769821543348659721891467352675238194234195867,7.225,3.0
1675118,.6..42..3...8.326.....5..9..1....3...5.7.......4...91.9..6.......3.2.8...2......1,867942153195873264432156798716294385359718426284365917941687532673521849528439671,28.393,1.8
614002,...32.9....5.....2..487.3.......6..1.2......87.6...4...3....8..94...1.6...7.....9,871325946395614782264879315483796521529143678716258493132967854948531267657482139,1.592,2.4
527747,.31..9..5..452........8.3.....9..7.3..26.794......5..2.7.....3.....9.1..6....8...,831479265764523891295186374186942753352617948947835612478261539523794186619358427,0.338,2.1
794242,.25..9....4...3........7.329.4.7.6..5..1...7...1.5........8...1.82...5........36.,325619784749823156816547932934278615568134279271956843693785421482361597157492368,10.486,2.3
2109957,..6..4.5...9.1......5..2.4....6...3.7..2..8.6...7..1..9.3.....8....9.4..24...7..3,386974251429513687175862349592681734731245896864739125913426578657398412248157963,11.403,1.8
1647028,.2.......7.4.536...6..89......7..4..2....6.....743.5.289..647......7...5..28.....,921647358784253619563189274359721486248596137617438592895364721136972845472815963,0.888,1.7
1728458,96....1...8...36......1...2...5..9...239..4....5..7...2..4....9...7.....3.....264,962875143581243697734619582817524936623981475495367821258436719146792358379158264,6.208,1.2
2248803,2.....5...3..71.24....8.3.1........9.5.39.....2..1..7.5..1........9.7.15.7....8..,219436587836571924745289361183764259657392148924815673592148736368927415471653892,2.924,2.9
2021474,98....765.5.........3...4.1...4..5.81....3....4.87..26.32..7..4.....9.......4...2,984132765651784239273965481327496518168253947549871326832517694415629873796348152,7.907,1.1
513322,.2..3.1...49..................5..32.....8...7.7...269.2..8......31..6.....894..5.,827435169149267835653198472986574321312689547475312698294853716531726984768941253,20.494,3.0
556193,.....2.....3741....41.6......6.8..5..7.69..2.58.....3.8....47....7...51.........6,798352164653741982241869375916283457374695821582417639865124793427936518139578246,1.716,1.9
1361565,..4..1..5....9........6.7..............2..51.34.....968.9....2..7.5....8..6.37..1,294781635768395142531462789612953874987246513345178296859614327173529468426837951,0.897,1.7
1872168,.2...178...86.59.49......5..61...2....3......5...3..7....87.....9.4.....4....6...,625941783378625914914783652761594238283167549549238176136879425897452361452316897,21.968,1.5
2803205,5.6...2...3.....6...916.........94.7..7.2....85..179.....94..211.53...4..........,516783294732495168489162753261539487397824615854617932673948521125376849948251376,3.909,2.8
332240,..8..2....73.1.......9...8....1...24.97........4.2.75918..9.5.........9....8.3.4.,548632917973518462621947385365179824297485136814326759186294573432751698759863241,11.011,1.4
515122,9..8.....8.7.96..2.1..42.7....72.83....6....91.......4.9.3..5..........3.6...52..,924873615857196342613542978549721836278634159136958724492367581785219463361485297,1.384,1.9
383061,......83...67.1.5..7..5......73.6.......2..78.....54....4.17.9..629.....9.5.6....,521694837486731952379852641147386529653429178298175463834517296762948315915263784,54.858,2.4
1240283,........32.3...8..56....42.6....593...5.4.....1...3..2...6.9..7..74.....34..1....,489521673273964851561387429628175934935246718714893562852639147197452386346718295,0.359,2.7
2761414,.....7.49..2...7..4....12.3948.5..............2.394..6.19.7...4....86.....3...9..,135827649682439715497561283948652137356718492721394856819273564574986321263145978,7.719,1.6
2293443,.......15.2.......5.....6......7.8....39.8.4.1..46.........69..8.9.....361..2.48.,478692315326185794591734628954271836763958142182463579237846951849517263615329487,55.869,1.5
1708660,..7.5..239....4.7.4.5.....8..2........6..198.8..6....57....3..9...5......5.92.73.,617859423983264571425317698392485167546731982871692345768143259239576814154928736,0.126,1.2
1432715,.2.3.5.6....6.....5......1...32......6.7...39.15...6...9756...1..1.9...8.......2.,129345867348617295576829413983256174462781539715934682297568341631492758854173926,6.717,1.5
201560,.3.56.9..9...4...22......75.6.....84..267..9.......2......34......91.4..3.9......,137562948956847312284391675563129784412678593798453261671234859825916437349785126,4.935,2.3
1345634,.1...2.....614.......6..8.7......13..632.5...5........7.2...69.....38....8....4..,317892546856147329429653817278469135163275984594381762732514698645938271981726453,1.840,1.9
2589405,...1..56.72.5..1.......2..8...21.....43.6......73.......98...3..1.....478.2......,934187562728536194651942378596214783243768951187395426469871235315629847872453619,45.324,2.3
2079588,6......7...8....29..1.49..89831.............1.7.2...3......6.....7...9.2....83.64,695812473438567129721349658983175246542638791176294835854926317367451982219783564,7.397,2.2
1099657,.......1..4...92..35....9....6.9413.....6..9...97.3......5.7...1.2...5..4..18....,928675413647319258351428967786294135534861792219753846893547621172936584465182379,0.672,1.6
1349029,43...9.....9.5.6..8....2.7...6...8....73....459.....3...2...5....36....1.......4.,431769258729458613865132479316947825287315964594286137142873596953624781678591342,14.879,1.8
296095,7..5......1.........3267..4.46.1.........519..5.....4.9.......8..4.2..796.....3..,768541932412389657593267814346912785287435196159678243921753468834126579675894321,2.616,2.0
563079,2....31.97.......6.9.....2.5..4..8...6...2.3.4..9..7.......7.8..4..5...38..36.2..,285643179713829546694715328579431862168572934432986751326197485947258613851364297,9.657,2.0
2608594,..8.4.79..4..8.....162.....2..9.5...........267.4....9....3.8...........3.9...6.4,528641793943587261716293548234975186895316472671428359467139825152864937389752614,6.136,1.9
2527185,4......6.6.3..4.21..2.7..432.1.376...5....2....6..9.......5......8.6.....3.8.....,419325768673984521582176943291537684357648219846219357964751832728463195135892476,29.107,2.1
2996042,7.1........9..4.3.6....2.1...35..8.7......54..1..4........3.26.25..67............,731896452529174638648352719463521897972683541815749326197438265254967183386215974,9.050,2.5
2426425,7..8...6..589..7........39...1.8.53..7...92...35..6...4.3.....1..........8..5..4.,749823165358961724162475398691284537874539216235716489423697851516348972987152643,33.382,1.7
2936482,.9....86....6.7..........143....9.4.8..52.1.7....8.....15....92..71......4.......,794215863183647925526893714351769248869524137472381659615478392937152486248936571,0.926,2.5
2887490,..4..568.7......2.2..78.51........65..19.........6..3...........893......46.1.3..,914235687758641923263789514892473165631952478475168239327596841189324756546817392,1.953,2.0
648776,.6.4....8....571..8.1..63..1.....5........8.62..7...4...72......2..6..3.......61.,765431298392857164841926357178649523459312876236785941617293485524168739983574612,32.640,2.3
1324642,.6.4....5.7....4.9.3....6.73........18...9....2...61.4...981........4...9..5...2.,869473215275618439431295687396142578184759362527836194652981743718324956943567821,9.543,1.5
121166,..1......2..5..3.8.4..8...7....68...5.93..6.........92........1.....3.85.5...7.6.,891732546267594318345186927724968153589321674136475892678259431912643785453817269,71.437,1.7
253165,1....3....3.6....54...9..2.2.....9..9...71..........617..5.8..4...3.4.....2...6..,125783496839642175467195328251836947986471532374259861793568214618324759542917683,22.038,1.1
2036600,...69..4.......378......9.534.5...8.1.58.....8..9.....9....7....123....748....1..,758693241691425378234781965349512786125876439876934512963157824512348697487269153,10.668,1.2
344780,..8....319....8...1...3..............65.....8....859.7..6...3.5..2....4....247...,628974531934158672157632894789416253365729418241385967476891325812563749593247186,9.368,2.1
814096,.8.3..7....4......56....9....3.8....817.43....42..1..9.....2.6.7.......4....6.5.7,289314756374695812561827943953286471817943625642571389495732168736158294128469537,1.503,1.5
2252255,...4....971...8.4.3.4....5...1.....74...56..8...9..6..12.....349..2.5.......7....,265437189719568243384192756651823497492756318873914625127689534936245871548371962,1.138,1.7
2030622,..5..67.....81......14..9...3......6...2.9....4..6...2..6...2475..6.8...9....2.5.,485396721297815463361427985132784596658239174749561832816953247524678319973142658,8.922,2.6
2871890,..39.........7..8...18..2..3.6.2.........3.1...518......7.....16....7..9...2.9.35,823941567549672183761835294316724958278593416495186372937458621652317849184269735,3.415,2.6
944661,.3....2....8...3644..2..........172....46.8....5.2...9....17....53..8..1..4......,631854297528179364497236158346981725972465813185723649869517432253648971714392586,7.840,2.7
939265,46..93..5..8.7....9..85.6.4...2..5........1.31.6....28..4.3.....1...8.3.6..5.....,467193285528476319931852674349281567852769143176345928294637851715928436683514792,10.082,1.7
2562919,.9.7...6..3.614..8...5.....6.....3...2......44.7.8....96..4..12....6.4.......2.37,594738261732614958816529743689471325321956874457283196968347512273165489145892637,2.283,2.4
49194,.....9.81.61...7...3.......1...43.........5..2.6.7..38.1.75...979.1..4.6..8......,527469381961385742834217695185943267379826514246571938613754829792138456458692173,22.641,1.2
1207352,...7.6..1..6....2..1....8.99....5......32..8.4..8.....16.4....7.8..5......2...6..,294786531836591724517243869928175346671324985453869172165438297789652413342917658,16.499,1.2
293989,2.....76....8..3.....7....445.....92..2.7...8.1..4....6...18.....1......3..6.9.4.,285394761764821359193765824457183692932576418816942573679418235541237986328659147,9.129,2.5
1438381,1.......6......19..89..2.7.9....4..165..1...9.....95....8..3..43...2..8.....5....,137985426526347198489162375972534861653218749841679532218793654365421987794856213,18.403,2.2
789370,...1.67....49...31....7.5...8.3.2.9...3..8.7......7.4..3.......7.....96..65.....8,529136784874925631316874529487352196693418275152697843938261457741583962265749318,6.096,1.6
2355363,2....8...1..39.........5..9.8.5..3.16......4..3......64.2..7....9..2..7.5.8...21.,259618437167394852843275169784569321621783945935142786412857693396421578578936214,75.446,1.1
1810125,.9..........6.1.3.6...4...9....534.676......3....1..8.281....5..........5...241..,392578641847691235615342879128753496764289513953416782281967354476135928539824167,2.608,1.3
257728,...38.6..1...24..7....762.43.......9....6....8.4..21...3....7.1.9.1...2.7......6.,472381695169524387583976214326415879917863542854792136238649751695137428741258963,2.894,2.0
1331584,2.1984...96.2.......5.6..1....3....7.......68....5..3.1..8...2.......1..4....98..,231984675967215384845763912586321497312497568794658231159846723678532149423179856,89.824,1.4
2645106,.....21.6...81..5..9...68..56........7..214....4.9....12.5.7..........6..8...972.,758932146632814957491756832569478213873621495214395678126547389947283561385169724,8.532,2.9
1596257,.........5.2....6..1.4..3...2...1...7.......9..639.87.9...3..51..5..84......5.79.,498563127532187964617429385829671543753842619146395872984736251275918436361254798,0.407,2.5
1804024,.73....8.....4.5...8...63.......7......365.9.6.1.2....9....2.5....5..4.1.1......8,473951286269843517185276349354197862827365194691428735948712653736589421512634978,11.740,2.4
1521811,.......3...74.56.226.3....9....3.27..5.6....4...5.8.......9..63.26.5.....8.......,845269731937415682261387459618934275753621894492578316574892163126753948389146527,55.587,1.6
1381541,..6....12...........25.7..6..1..4...62.9.....8..23.1.74.8....2...3.5.4..27....5..,546398712387126954912547836731684295625971348894235167458719623163852479279463581,6.863,1.6
1785771,.6....7....165...4.......89....13..7..6.9.5...8..4....3.........584....2....719..,463982715891657324572134689945213867236798541187546293319825476758469132624371958,6.393,1.4
503454,2.........5..47...3..16..4......81.4...729.63...6....24.5.....8.8........16...5..,264893715159247386378165249692538174541729863837614952425371698783956421916482537,0.975,1.3
858059,2...7...3...182....7.3..9....7.1..9....6..1..6..2..75....8...6..25..1...9.....3..,264975813539182647178346925857413296492657138613298754741839562325761489986524371,26.343,2.6
1751529,..6.8.....9.......74...91.6....357..2..7...31...29....1..5......25...3....9..241.,536184297891627543742359186918435762254768931673291854187543629425916378369872415,4.878,2.4
2350673,........4.7....3....6....8...3.15.......7.836.2.4....5..17.....9......634.7.39..2,812397654574268391396541287783615429145972836629483175231756948958124763467839512,8.093,1.9
210536,....479...8.1...3..2....5..35...1.8..62.........8..7.6....5.2.......3.4.6....8...,136547928584129637729386514357961482862475391491832756918754263275613849643298175,1.883,1.9
2039046,..3.951.....4.....5.....27.4.....762..6....5.9.53.........6..4..51..2.3.6....9...,263795184817423695549618273438951762176284359925376418392567841751842936684139527,0.880,1.5
588686,..2.75....1.9..8..8..3.....4...6.........9..1.35...9.43....8........2.75..1...3..,692875413713946852854321697479163528286459731135287964367518249948632175521794386,153.757,2.3
2044333,1......7.7..56..3..65..8..9.....4..7..617......7...5....46....85.28........3...2.,183429675749561832265738149831254967956173284427986513394612758512847396678395421,8.333,2.9
1451001,2....3..6.3.5.4.....176..8....3..4...2..5..........169..94....8.67...5..1........,285913746736584921491762385618397452924651873573248169359476218867129534142835697,34.968,2.0
1967570,35.2.......18....3..6.7.........19..16...2.5...5.6.4.....79...6..3....9..8....3..,358214679791856243246379185437581962169432758825967431514793826673128594982645317,7.077,1.6
363851,..6.7.5.41..2..9......1...8.7.........2.....9...45.83.3....7.6.92.14....4..3.....,286973514134285976759614328573869241842731659691452837318597462925146783467328195,8.680,2.7
1582375,..............472.91.2...83.3..1....5.....8..4......5.1...65.4......8..63.7.9....,742381695683954721915276483839517264521649837476823159198765342254138976367492518,20.509,1.4
668064,.8..63.....2...7....7..481..4.5.7.8..........3......45.2...16....483......6....7.,189763524462185739537924816641597382295348167378612945923471658754836291816259473,1.556,1.8
1200827,.6..58....5......49..1...2.....9.28.....86.1...34.7.6...4...3.....6.4...78.......,462758931351269874978143625647591283529386417813427569194872356235614798786935142,4.898,2.0
2513230,........4....21...74...3.8..74..8..98..9..5....913.8...536...12...3.9............,315876294698421375742593681574268139831947526269135847953684712127359468486712953,73.062,1.6
2867466,12....7.....84....4....5.6.....61..8..1...39.........1......94.5..72......8.59...,125936784796842513483175269932561478651487392874293651267318945519724836348659127,33.985,2.0
2759346,....5.7.4.....1...69.....5..397........8..5.94.....27..5......3..24......7..8..9.,213659784845371962697248351539726148726814539481593276158967423962435817374182695,20.635,1.3
1947221,8...9.54..3......829.3..17.....5..9....2....437...........87.5...1...2...6.......,817692543634715928295348176146853792589271364372964815423187659951436287768529431,22.013,2.4
2516325,..81.7..........81..23.4.7.........7.....6...5..9.3214...4....9.....1.3.97..35...,638157942457629381192384675349218567721546893586973214813462759265791438974835126,7.722,1.2
333058,..1....8....2.7....5.4.6..9..352.1...4......31..9.....3.4....6..75.........63.9..,421359786936287451857416239763528194549761823182943675394172568675894312218635947,20.520,2.4
524752,........6......43...8.91.......5.3.94..3....51.....82..2...81....42.....5....3.94,241735986795826431638491752862157349479382615153964827926548173314279568587613294,17.415,1.6
2382870,.75.4...88...3..........259.4.8.3.....8714.9....9.....7.........1.....8......5142,675249318892531476431687259549863721328714695167952834754128963213496587986375142,5.637,1.8
769144,4.........5.62.....7...9.1...6...1..8..9..2.....27..3.24.7.8...3...6.5........37.,483517926951624783672389415726843159834951267519276834245738691397162548168495372,0.301,2.3
2873058,.....13..38...749...9.......94...75..53.1....6..........7..6..2....2.....6148...7,476891325382657491519342876194268753753914268628573149947136582835729614261485937,3.868,2.3
1308365,.85243..73..........6....4...3..86....7.1.....6..3..75...4.529.6.......4.2.7....3,185243967349167582276859341413578629957612438862934175731485296698321754524796813,0.330,2.3
1598292,..4..2....6....2.......893.4......1.......8...5.17..4.84...9..55..7........8.41.6,384592761169347258275618934432986517617425893958173642841269375526731489793854126,14.428,1.8
697908,1......4..5....1....4.79.3.73.4.......89.2...5....8..28...2.61..............5.4..,196583247357246198284179536732465981618932754549718362875324619423691875961857423,13.261,1.2
104643,.......199.....3....69...2..1..3.4..7...6..3....7..5..2.3.81.....8..9.4....3..6..,437256819921847356856913724612538497795164238384792561263481975578629143149375682,62.141,2.6
483805,.3......4...7.465..6..89......2..17.3.2........916..3..2.......4....8.....7...8..,935621784281734659764589321546293178312847596879165432128376945453918267697452813,39.191,1.2
825710,.6...9.......4.125...1.......7........6.2.7.113......4.7...63.....5...9...52....7,261759843793648125548132976427361589856924731139875264972416358314587692685293417,10.021,2.6
2918516,5.3.7.........95.84.....2.....6.1......9..3.2..7..59...6....4...9...6.3..5.....8.,583172694126439578479568213935621847618947352247385961761853429894216735352794186,7.926,2.2
2799478,4..9......1.3...59.5...6..8......4.584.....6.9.7..5...7....18...94..3..2....9.6..,472958136618324759359716248231679485845132967967485321726541893194863572583297614,3.335,2.2
1721244,...8..5.97....5...2....9......25.6.41.......3....4...1.5...387...6.......2..6.1..,634872519791635428285419367973251684148796253562348791459123876316587942827964135,4.669,1.6
2878931,.6.1.2........8.19..4..63..9..8.5..2.........27..9...8.3....9..4.8.5......1....7.,569132487327548619184976325913865742846217593275493168732684951498751236651329874,32.542,1.3
822698,7......8.6..5.9.......1.3..25..4..........7.2.4.37.....9.........423689....8..1..,715463289683529417429718356257641938361985742948372561892154673174236895536897124,6.233,2.0
2486388,..51...6883..2...17...4..9..2.5....73......56.8.3..4.2.....7................61.3.,495173268836925741712648593629514387341782956587396412158437629263859174974261835,10.559,1.4
